Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
21,2143.0,1,0,84000,11,2123,1,3250000.0,2018,5,0
10,1197.0,4,0,33566,7,832,3,424000.0,2015,5,1
19,1197.0,4,0,90406,7,1594,1,342000.0,2013,5,1
13,1368.0,4,1,42000,11,475,1,1700000.0,2020,5,0
10,1591.0,4,0,96000,11,530,1,625000.0,2016,5,1
10,1197.0,4,3,85134,7,828,1,535000.0,2019,5,0
14,2199.0,1,0,80000,11,332,3,2650000.0,2020,7,0
19,1462.0,4,0,82159,7,375,1,740000.0,2018,5,0
19,998.0,4,0,73645,7,358,1,404000.0,2015,5,0
10,1197.0,4,3,82738,7,848,1,538000.0,2022,5,1
26,999.0,4,3,19790,7,1023,1,530000.0,2023,5,0
8,1996.0,1,0,75000,11,684,1,3050000.0,2020,7,0
28,1199.0,4,0,27432,7,165,1,511000.00000000006,2020,5,1
0,1968.0,1,1,35000,11,1255,1,2150000.0,2017,5,0
15,1999.0,1,0,69000,11,575,3,1990000.0,2015,5,0
26,799.0,4,2,50817,7,1037,1,341000.0,2020,5,1
1,2998.0,4,1,77000,11,1922,1,5950000.0,2021,5,0
21,2925.0,1,0,55000,11,1359,1,4290000.0,2017,5,0
14,2199.0,1,0,58000,11,332,1,2425000.0,2020,7,0
15,1999.0,1,0,33000,11,1283,1,5700000.0,2021,5,0
19,1197.0,4,0,34173,7,1597,1,529000.0,2016,5,1
1,1998.0,4,1,30000,7,26,1,4100000.0,2020,5,0
21,1991.0,4,0,58000,11,605,1,1890000.0,2014,5,0
1,1997.0,4,0,54000,11,60,1,2490000.0,2016,5,0
5,799.0,4,0,60355,7,1344,1,172000.0,2016,5,1
21,2925.0,1,0,60000,11,1359,1,3890000.0,2016,5,0
8,1194.0,4,0,77663,7,783,3,499000.0,2018,5,1
26,999.0,4,3,17555,7,1710,1,497000.0,2020,7,1
5,799.0,4,1,15844,7,1339,1,216000.0,2019,5,1
26,999.0,4,0,34872,7,1027,3,338000.0,2020,5,1
10,1086.0,4,1,49603,7,1431,1,469000.00000000006,2019,5,0
28,1199.0,4,0,29978,7,166,1,535000.0,2021,5,1
10,1197.0,4,3,41781,7,2104,1,553000.0,2019,5,1
15,1999.0,1,0,68000,11,575,3,1990000.0,2015,5,0
1,2993.0,1,0,98000,11,1916,1,2790000.0,2015,5,0
0,1968.0,1,0,47000,11,1244,3,1890000.0,2017,5,1
10,1197.0,4,1,68011,7,821,1,315000.0,2014,5,1
28,1199.0,4,2,14244,7,1672,1,547000.0,2023,5,1
26,799.0,4,2,63479,7,1038,1,267000.0,2016,5,1
19,1197.0,4,0,111151,7,252,1,431000.0,2016,5,1
10,1591.0,4,1,55000,11,522,3,1275000.0,2020,5,0
21,2143.0,1,0,78000,11,8,1,3390000.0,2017,5,0
19,998.0,4,2,73928,7,347,1,397000.0,2017,5,0
1,2993.0,1,0,40000,11,72,3,3890000.0,2016,5,0
19,998.0,4,0,90889,7,1878,1,385000.0,2016,5,1
8,999.0,4,1,75658,7,645,1,436000.00000000006,2014,5,1
21,1991.0,4,0,35000,11,462,3,2390000.0,2018,5,0
5,1198.0,4,0,18510,7,797,1,373000.0,2019,5,1
10,998.0,4,0,72011,7,624,3,222000.00000000003,2015,5,1
1,1995.0,1,0,85000,11,1912,3,3650000.0,2019,5,0
21,5461.0,4,0,70000,11,1361,1,3550000.0,2014,5,0
26,999.0,4,3,52578,7,1028,1,369000.0,2019,5,0
0,1984.0,4,0,60000,11,1260,3,3790000.0,2018,5,0
0,2967.0,1,0,69000,11,1263,3,1390000.0,2013,7,0
21,1950.0,4,0,25000,11,1227,3,3390000.0,2019,5,0
15,1999.0,4,0,70000,11,574,3,3490000.0,2017,5,0
10,1086.0,4,1,57514,7,2062,1,275000.0,2014,5,1
19,1197.0,4,0,73399,7,1350,1,374000.0,2015,5,1
10,1086.0,4,3,25577,7,1430,1,376000.0,2019,5,1
21,1991.0,4,1,50000,11,453,3,2485000.0,2019,5,0
9,1497.0,4,0,46356,7,397,1,585000.0,2014,5,1
12,1997.0,4,1,18000,11,1947,1,3500000.0,2018,5,0
14,1493.0,1,1,28000,11,1466,1,1700000.0,2021,5,0
10,1197.0,0,0,20303,7,237,1,755000.0,2023,5,1
19,1197.0,4,0,74181,7,1588,1,460000.0,2020,5,1
21,1991.0,4,1,50000,11,6,1,2250000.0,2017,5,0
5,999.0,4,0,45434,7,1336,1,178000.0,2017,5,1
10,1197.0,4,0,64261,7,2100,1,433000.0,2016,5,1
15,2179.0,1,0,71000,11,1292,1,2290000.0,2015,5,0
21,4663.0,4,1,40000,11,1110,1,8975000.0,2018,4,0
9,1199.0,4,2,38372,7,987,1,514000.0,2018,5,1
10,1197.0,4,0,18966,7,234,1,610000.0,2021,5,1
1,1995.0,1,0,34000,11,1904,3,3690000.0,2018,5,0
30,1598.0,4,0,61388,7,1739,1,363000.0,2014,5,1
19,1197.0,4,3,68357,7,246,1,621000.0,2017,5,1
14,1497.0,4,0,45968,7,1480,1,1122000.0,2020,5,1
19,796.0,4,0,76654,7,141,3,250000.0,2019,5,1
26,1461.0,1,0,58138,7,592,1,669000.0,2017,5,1
14,1482.0,4,0,17000,11,1468,1,2050000.0,2023,5,0
10,1197.0,4,0,74903,7,2108,3,390000.0,2014,5,1
15,1999.0,1,1,83000,11,576,1,2975000.0,2020,7,0
0,1968.0,1,0,54000,11,110,3,1490000.0,2015,5,0
19,796.0,4,2,78259,7,141,3,214000.0,2015,5,1
10,1197.0,4,0,29977,7,828,1,454000.0,2017,5,0
28,1497.0,1,3,38970,7,169,1,607000.0,2020,5,1
5,799.0,4,0,85589,7,1339,3,190000.0,2019,5,1
22,1998.0,4,1,22000,11,463,3,2625000.0,2017,5,0
19,998.0,4,3,38088,7,363,3,475000.0,2021,5,1
28,1198.0,4,0,29473,7,1142,1,581000.0,2019,5,1
19,796.0,4,3,72186,7,141,1,273000.0,2021,5,1
5,1198.0,4,2,57975,7,793,1,225000.0,2016,7,1
9,1497.0,4,1,87574,7,439,1,663000.0,2018,5,0
19,796.0,4,0,63891,7,141,1,191000.0,2013,5,1
21,5461.0,4,0,81000,11,1362,1,4290000.0,2014,5,0
1,1995.0,1,0,70000,11,55,3,2621000.0,2018,5,0
21,2143.0,1,0,65000,11,300,1,1625000.0,2016,5,0
26,999.0,4,0,32323,7,1030,1,457000.0,2022,5,0
10,1086.0,4,0,30562,7,1426,1,398000.0,2019,5,1
9,1497.0,4,1,90140,7,433,1,593000.0,2016,5,1
28,1199.0,4,0,95003,7,1664,1,391000.0,2018,5,1
10,1197.0,4,0,71466,7,2085,1,473000.00000000006,2015,5,1
1,1995.0,1,0,66000,11,1894,3,2290000.0,2018,5,0
12,1999.0,4,0,22000,11,1954,1,4190000.0,2016,5,0
9,1199.0,4,0,65740,7,991,1,680000.0,2017,5,0
10,814.0,4,3,57919,7,628,1,267000.0,2018,5,1
26,999.0,4,0,61973,7,1710,3,417000.0,2019,7,1
28,1199.0,4,0,24710,7,164,1,486000.00000000006,2021,5,1
9,1198.0,4,0,90450,7,284,3,253000.0,2013,5,1
19,796.0,4,0,65512,7,141,3,199000.0,2015,5,1
29,2755.0,1,0,13000,11,770,1,4525000.0,2023,7,0
19,1197.0,4,0,93754,7,1594,1,497000.0,2019,5,1
13,1998.0,4,0,15000,11,1893,1,5450000.0,2022,5,0
26,999.0,4,3,40435,7,1021,1,267000.0,2017,5,1
28,1198.0,4,0,79723,7,1144,1,545000.0,2018,5,1
5,999.0,4,0,28474,7,1336,1,221000.0,2017,5,1
29,2494.0,4,1,45000,11,313,1,2175000.0,2017,5,0
10,1197.0,4,0,89753,7,2108,1,487000.0,2019,5,1
10,1197.0,4,0,10208,7,847,1,605000.0,2023,5,1
19,1197.0,4,0,81146,7,252,1,535000.0,2017,5,1
10,1086.0,4,0,100115,7,1434,1,399000.0,2019,5,0
19,1197.0,4,1,93000,8,1575,1,540000.0,2013,5,1
19,1298.0,4,1,140000,8,1604,4,300000.0,2007,5,1
17,1598.0,2,0,25713,3,2042,1,1890000.0,2023,5,0
30,1598.0,1,1,127756,8,1755,3,250000.0,2011,5,1
9,1198.0,4,1,100000,8,208,1,500000.0,2017,5,1
19,1196.0,4,1,58000,8,660,1,400000.0,2020,5,1
28,1956.0,1,1,20000,8,855,1,2600000.0,2023,7,1
14,1493.0,1,1,80000,8,1495,1,1240000.0,2021,5,0
18,1461.0,1,1,183000,8,1780,1,190000.0,2013,5,1
26,999.0,4,1,12000,8,1048,1,800000.0,2022,5,1
19,998.0,4,1,76000,8,1882,3,335000.0,2017,5,1
19,796.0,4,1,54000,8,141,4,280000.0,2017,5,1
19,993.0,4,1,38000,8,2046,1,280000.0,2002,5,1
9,1199.0,4,1,50000,8,204,1,650000.0,2020,5,0
28,1956.0,1,1,60000,8,858,1,1250000.0,2020,5,1
10,1396.0,1,1,54000,8,673,4,550000.0,2018,5,1
19,1197.0,4,1,74000,8,1594,1,730000.0,2020,5,1
5,1198.0,4,1,145000,8,792,3,290000.0,2015,7,1
13,1956.0,1,1,96000,8,469,3,1270000.0,2019,5,1
19,1248.0,1,1,150000,8,1847,1,685000.0,2016,5,1
28,1248.0,1,0,147258,8,277,3,320000.0,2017,5,1
8,1498.0,1,1,100000,8,783,1,575000.0,2019,5,1
27,1498.0,1,1,1010000,8,1322,1,1000000.0,2019,5,1
28,1199.0,4,2,103000,8,1676,1,500000.0,2020,5,1
0,2994.0,4,1,1900,4,1388,1,7500000.0,2015,5,0
26,999.0,4,1,40000,8,1710,1,650000.0,2020,7,1
17,1451.0,4,1,52000,8,881,1,1900000.0,2020,6,0
26,1461.0,1,1,165000,8,1444,3,300000.0,2013,5,1
8,1399.0,1,1,120000,8,752,2,160000.0,2010,5,1
24,1461.0,1,1,198000,8,1633,2,250000.0,2014,5,1
19,796.0,4,1,53000,8,141,4,280000.0,2017,5,1
10,814.0,4,2,84788,8,628,4,200000.0,2015,5,1
26,999.0,4,1,90000,8,1031,4,325000.0,2018,5,0
19,1197.0,4,1,4000,8,1594,1,700000.0,2023,5,1
9,1199.0,4,1,40000,8,987,1,600000.0,2018,5,1
18,2523.0,1,1,126000,8,274,4,400000.0,2012,7,1
0,2995.0,4,1,5000,4,1272,1,8690000.0,2017,7,0
9,1198.0,4,1,98000,8,208,1,500000.0,2017,5,1
1,1299.0,2,1,17300,4,2120,1,8590000.0,2022,5,0
8,1299.0,4,1,100000,8,918,3,100000.0,2008,5,1
18,1497.0,1,1,24000,8,1105,1,1500000.0,2024,7,1
3,1248.0,1,1,77000,8,686,1,600000.0,2015,8,1
26,799.0,4,1,33000,8,1037,1,200000.0,2020,5,1
28,1948.0,1,2,152847,8,1519,4,280000.0,2011,10,1
9,1198.0,4,1,80000,8,285,3,300000.0,2013,5,0
19,1197.0,4,1,3000,8,1594,1,700000.0,2023,5,1
19,1196.0,4,0,25841,8,658,1,500000.0,2020,5,1
30,1498.0,1,1,59000,8,1747,1,1000000.0,2017,5,0
10,1396.0,1,1,223000,8,2079,1,400000.0,2017,5,1
26,1461.0,1,1,150000,8,1444,1,300000.0,2013,5,1
10,1197.0,4,1,3000,8,847,1,698000.0,2024,5,1
8,1399.0,1,1,129597,8,750,4,125000.0,2011,5,1
10,1197.0,4,1,52000,8,2065,4,600000.0,2018,5,1
3,1399.0,4,1,150000,8,685,3,325000.0,2013,7,1
26,999.0,4,1,24000,8,1712,3,544000.0,2020,7,1
26,999.0,4,1,18000,8,1712,1,698000.0,2021,7,1
10,1197.0,4,1,120000,8,2057,4,235000.0,2011,5,1
28,1199.0,4,1,70000,8,1688,3,340000.0,2017,5,1
19,1373.0,4,1,80000,8,390,1,525000.0,2014,5,1
19,1248.0,1,1,100000,8,1848,3,875000.0,2019,5,0
24,1198.0,4,1,150000,8,1117,3,250000.0,2016,5,1
9,1198.0,4,1,160000,8,196,3,350000.0,2013,5,1
18,2179.0,1,1,250000,8,1998,3,500000.0,2013,7,1
28,1405.0,1,2,182547,8,928,4,150000.0,2010,5,1
30,1498.0,1,1,98000,8,1746,3,700000.0,2016,5,1
10,1186.0,1,1,52000,8,818,1,350000.0,2018,5,1
28,1199.0,4,1,10000,8,1234,1,715000.0,2024,5,0
26,999.0,4,1,42000,8,1712,3,515000.00000000006,2019,7,1
19,1197.0,4,1,2000,8,1575,1,830000.0000000001,2024,5,1
19,1197.0,4,1,62000,8,1594,4,450000.0,2015,5,1
10,1582.0,1,2,130913,8,1786,1,600000.0,2016,5,1
19,796.0,4,1,91000,8,79,1,600000.0,2003,4,1
19,796.0,4,1,91000,8,79,1,600000.0,2003,4,1
10,1396.0,1,0,99000,6,2070,1,285000.0,2012,5,1
29,2494.0,1,0,125000,6,937,1,790000.0,2015,8,1
10,1186.0,1,1,50000,6,819,1,380000.0,2018,5,1
18,1497.0,1,0,50000,6,1969,1,780000.0,2019,5,1
5,999.0,4,0,54900,6,1337,1,270000.0,2018,5,1
18,1198.0,4,1,30000,6,1007,1,400000.0,2018,6,1
9,1199.0,4,1,20000,6,181,1,749000.0,2023,5,1
28,2179.0,1,0,89000,6,1408,3,725000.0,2017,7,1
26,999.0,4,1,67000,6,1021,1,275000.0,2017,5,1
8,1399.0,1,0,72000,6,749,3,240000.0,2015,5,1
10,1493.0,1,0,53000,6,540,3,1650000.0,2023,5,1
10,1197.0,4,1,30000,6,852,1,360000.0,2015,5,1
9,1199.0,4,1,56000,6,188,3,521000.0,2019,5,1
10,1591.0,4,0,68000,6,1825,3,950000.0,2019,5,0
19,1373.0,4,0,74000,6,390,1,490000.00000000006,2016,5,1
29,1364.0,1,0,98115,6,712,1,440000.00000000006,2014,5,1
18,2179.0,1,0,95000,6,1986,3,875000.0,2018,7,1
19,1197.0,4,3,67938,6,246,1,585000.0,2019,5,1
10,1197.0,4,1,80456,6,831,1,425000.0,2015,5,1
31,1969.0,1,0,112000,6,1392,1,1535000.0,2016,5,0
9,1199.0,4,0,58000,6,988,1,525000.0,2019,5,1
28,2179.0,1,0,40000,6,898,1,925000.0,2019,7,1
29,2982.0,1,0,113000,6,774,3,1650000.0,2015,7,1
30,999.0,4,0,22000,6,1751,1,890000.0,2022,5,1
10,1197.0,4,0,54000,6,2072,1,310000.0,2011,5,1
10,1197.0,4,0,26000,6,847,1,525000.0,2020,5,1
30,1498.0,1,0,91200,6,1208,3,375000.0,2014,5,1
9,1498.0,1,0,83000,6,418,1,495000.0,2015,5,1
31,1969.0,1,0,22000,6,1397,4,3500000.0,2019,5,0
1,2993.0,1,0,80000,6,1916,1,2250000.0,2014,5,0
19,1462.0,4,0,55000,6,392,1,650000.0,2018,5,1
10,1591.0,4,0,62000,6,531,1,925000.0,2019,5,1
29,1496.0,4,0,72000,6,721,3,290000.0,2011,5,1
19,998.0,4,0,67000,6,353,1,465000.00000000006,2020,5,0
19,796.0,4,1,132000,6,140,2,110000.0,2010,5,1
19,998.0,4,0,70123,6,1878,1,451000.0,2019,5,1
28,1956.0,1,0,23000,6,863,1,1680000.0,2023,5,1
30,1199.0,4,0,57629,6,1203,1,435000.0,2017,5,1
10,1197.0,4,1,10000,6,850,1,650000.0,2023,5,1
27,1798.0,4,0,61000,6,1182,1,1600000.0,2019,5,0
21,5461.0,4,0,52000,11,786,3,14000000.0,2017,5,0
9,1497.0,4,0,67608,6,434,1,520000.0,2015,5,1
9,1497.0,4,1,70000,6,406,1,250000.0,2012,5,1
31,1969.0,1,0,70000,6,1734,1,3600000.0,2019,5,0
24,1198.0,4,1,120000,6,1123,1,125000.0,2014,5,0
27,1498.0,1,2,91050,6,1323,1,775000.0,2018,5,1
10,1396.0,1,0,95000,6,520,1,850000.0,2017,5,1
8,1196.0,4,0,78000,6,756,1,375000.0,2017,5,1
13,1956.0,1,1,90000,6,468,1,800000.0,2017,5,1
10,1582.0,1,1,65000,6,1809,1,869999.9999999999,2018,5,1
10,1582.0,1,0,88000,6,1787,1,611000.0,2017,5,1
21,1991.0,4,0,22000,11,6,1,2750000.0,2019,5,0
9,1198.0,4,0,48000,6,208,1,545000.0,2020,5,1
19,1248.0,1,0,82000,6,387,3,550000.0,2015,5,1
0,1968.0,1,0,64000,6,1247,1,2500000.0,2018,5,0
28,1199.0,4,0,1800,6,1159,1,940000.0,2024,5,1
29,2494.0,1,1,105000,6,951,1,551000.0,2012,7,1
28,1199.0,4,0,31000,6,1685,1,495000.0,2019,5,0
9,1199.0,4,1,60000,6,1861,1,500000.0,2017,5,1
27,1968.0,1,0,98000,6,1076,1,390000.0,2012,5,1
26,1461.0,1,0,100000,6,590,3,325000.0,2014,5,1
5,1198.0,4,1,150000,6,798,1,160000.0,2017,5,1
10,1396.0,1,0,136000,6,511,1,785000.0,2017,5,1
27,1498.0,1,0,64000,6,1323,1,1000000.0,2020,5,1
17,1451.0,4,0,43254,6,881,1,1425000.0,2020,6,0
30,1498.0,1,0,86000,6,1208,3,600000.0,2018,5,1
19,796.0,4,1,60000,6,149,3,265000.0,2017,5,1
9,1497.0,4,0,124000,6,400,0,200000.0,2010,5,1
27,1798.0,4,0,88000,6,1540,3,1725000.0,2017,5,1
18,2179.0,1,0,105000,6,1449,3,979000.0,2017,7,1
9,1199.0,4,3,72680,6,183,1,485000.0,2019,5,1
24,1198.0,4,1,80000,6,1123,3,170000.0,2015,5,0
31,1969.0,1,0,70000,6,1734,1,3511000.0,2019,5,0
8,3198.0,1,0,89000,6,683,4,1451000.0,2016,7,0
19,1197.0,4,0,75895,6,1346,1,275000.0,2012,5,1
3,936.0,1,1,120000,6,261,3,200000.0,2013,5,1
10,1493.0,1,0,84000,6,1814,3,1151000.0,2021,5,1
19,998.0,4,0,49123,6,1382,1,385000.0,2020,5,1
28,1248.0,1,1,85000,6,921,1,111000.0,2010,5,1
17,1956.0,1,0,85252,6,878,1,1490000.0,2021,7,1
10,1197.0,4,1,71207,6,847,1,490000.00000000006,2021,5,1
0,1968.0,1,0,54000,6,90,3,1300000.0,2013,5,0
19,1197.0,4,0,72000,6,255,1,655000.0,2021,5,1
28,1199.0,4,0,47333,6,1172,1,775000.0,2021,5,1
18,1497.0,1,1,80000,6,1969,1,800000.0,2019,5,1
28,1396.0,1,1,120000,6,927,1,140000.0,2012,5,1
10,1197.0,4,0,40000,6,2116,1,615000.0,2020,5,1
10,1591.0,4,1,70000,6,1826,3,700000.0,2019,5,0
21,4663.0,4,0,27001,11,1362,1,8700000.0,2016,5,0
19,998.0,4,1,100000,6,359,1,300000.0,2016,5,0
29,2982.0,1,0,135000,6,773,1,1475000.0,2015,7,0
19,1197.0,4,2,24000,6,1594,1,705000.0,2023,5,1
19,1248.0,1,1,70000,6,1591,1,280000.0,2012,5,1
21,2996.0,4,0,20000,11,788,1,8400000.0,2023,5,0
9,1498.0,1,0,80000,6,419,1,500000.0,2015,5,1
10,1197.0,4,1,20000,6,730,1,750000.0,2023,5,1
19,1248.0,1,0,62083,6,1840,3,700000.0,2018,5,1
9,1497.0,4,0,74100,6,433,3,650000.0,2017,5,1
7,2569.0,1,2,28000,6,1706,3,1350000.0,2007,13,1
0,1968.0,1,1,100000,6,93,3,1050000.0,2013,5,0
21,1991.0,4,0,10001,11,306,1,7800000.0,2021,4,0
29,2755.0,1,0,76100,6,767,1,3511000.0,2021,7,1
19,1248.0,1,1,80000,6,1845,1,621000.0,2017,5,1
10,1396.0,1,0,69000,6,516,1,890000.0,2019,5,1
10,1582.0,1,1,60000,6,1790,3,310000.0,2012,5,1
30,1498.0,1,0,125000,6,1746,3,380000.0,2014,5,1
19,1197.0,4,0,17000,6,255,3,680000.0,2021,5,1
29,2982.0,1,0,98302,6,772,1,1789999.9999999998,2016,7,1
19,796.0,4,1,10000,6,149,1,450000.0,2023,5,1
18,2179.0,1,1,90000,6,1986,3,700000.0,2015,7,1
8,1498.0,1,1,110000,6,643,3,350000.0,2014,5,1
27,1798.0,4,1,120000,6,1192,4,571000.0,2016,5,0
18,1997.0,4,0,63598,6,1650,1,1290000.0,2021,4,0
29,2982.0,1,0,185000,6,774,1,1441000.0,2014,7,1
21,1950.0,1,0,47000,6,1079,1,3500000.0,2021,5,0
8,1399.0,1,1,100000,6,752,4,3500000.0,2011,5,1
21,2143.0,1,1,114736,6,1086,1,2190000.0,2016,5,0
29,2494.0,1,1,30000,6,939,1,670000.0,2016,8,1
19,1248.0,1,1,120000,6,1572,3,250000.0,2013,5,1
0,2995.0,4,1,5503,6,1272,1,8900000.0,2015,7,0
19,1248.0,1,0,71000,6,1572,1,550000.0,2015,5,1
28,1198.0,4,1,40000,6,1144,1,710000.0,2020,5,1
13,1956.0,1,1,95000,6,485,1,1050000.0,2018,5,1
1,1998.0,4,0,18100,11,1899,1,2990000.0,2020,5,0
19,1248.0,1,1,160000,6,369,1,485000.0,2017,5,1
19,1248.0,1,1,160000,6,1369,1,390000.0,2015,5,1
30,1390.0,4,1,90000,6,997,4,309000.0,2012,5,1
29,1364.0,1,0,80000,6,710,3,425000.0,2014,5,1
27,1968.0,1,0,73000,6,1054,1,2650000.0,2020,7,0
26,999.0,4,0,59000,6,1021,1,290000.0,2017,5,1
30,1498.0,1,0,75000,6,1208,1,441000.0,2014,5,1
21,1991.0,4,0,21000,6,2,1,5600000.0,2022,5,0
9,1198.0,4,1,60000,6,196,1,290000.0,2015,5,1
19,796.0,4,2,75123,6,141,1,221000.0,2014,5,1
15,2179.0,1,0,115000,6,1292,1,2199000.0,2016,5,0
28,1248.0,2,0,31000,6,1671,1,775000.0,2024,5,0
19,1248.0,1,1,160000,6,1552,1,430000.0,2017,5,0
22,1998.0,1,0,77000,6,556,1,1850000.0,2014,5,0
19,1197.0,4,1,60000,6,250,1,490000.00000000006,2017,5,1
19,796.0,4,1,160000,6,149,1,253000.0,2021,5,1
28,1956.0,1,2,56000,6,863,3,1550000.0,2022,5,1
21,2143.0,1,0,90000,6,614,3,1511000.0,2015,5,0
19,1248.0,1,0,86000,6,1572,3,420000.0,2014,5,1
26,999.0,4,1,10000,6,1714,1,575000.0,2020,7,0
10,1591.0,4,0,61000,6,1829,1,765000.0,2018,5,1
30,999.0,4,0,20000,6,1620,1,1050000.0,2023,5,1
9,1497.0,4,0,68000,6,433,1,580000.0,2015,5,1
0,1968.0,1,0,61000,6,86,1,2300000.0,2019,5,0
1,2993.0,1,0,82243,6,1916,1,3890000.0,2017,5,0
9,1498.0,1,0,133000,6,420,3,465000.00000000006,2015,5,1
28,1198.0,4,0,58088,6,1146,1,725000.0,2018,5,0
10,1086.0,4,1,120000,6,2054,4,140000.0,2011,5,1
30,999.0,4,0,61000,6,1835,1,1300000.0,2022,5,1
30,1199.0,1,0,80000,6,1222,1,225000.0,2012,5,1
9,1498.0,1,1,38975,6,1856,1,750000.0,2020,5,1
19,1197.0,4,1,50000,6,1575,1,500000.0,2019,5,1
19,1197.0,4,0,75000,6,250,1,595000.0,2019,5,1
3,995.0,4,1,80000,6,1515,1,595000.0,2010,5,1
14,1493.0,1,0,80000,6,1477,1,1400000.0,2021,5,1
17,1451.0,4,2,32057,6,880,1,1675000.0,2022,6,0
14,1497.0,4,1,100000,6,1475,1,950000.0,2020,5,1
10,1396.0,1,1,75000,6,2101,1,481000.0,2015,5,1
1,1995.0,1,0,22000,6,16,1,5090000.0,2022,5,0
10,1493.0,1,3,40833,6,547,1,1789999.9999999998,2024,5,0
25,1988.0,4,0,29000,11,78,3,8200000.0,2017,2,0
21,3982.0,4,0,19100,11,785,1,32500000.0,2022,5,0
30,1498.0,1,1,150000,6,1747,3,375000.0,2016,5,0
18,2179.0,1,1,96000,6,1610,3,750000.0,2019,9,1
30,1199.0,1,1,150000,6,1213,1,170000.0,2013,5,1
8,1498.0,1,2,88000,6,782,1,400000.0,2018,5,1
28,1956.0,1,1,90000,6,869,1,1500000.0,2021,5,0
28,2179.0,1,0,90000,6,1409,3,490000.00000000006,2014,7,1
17,1956.0,1,0,64457,6,884,1,1490000.0,2020,5,1
1,1998.0,4,1,80000,6,23,4,1800000.0,2016,5,0
9,1199.0,4,1,85091,6,188,3,408000.0,2017,5,1
14,1497.0,4,0,60685,6,1472,1,1050000.0,2019,5,1
10,1497.0,4,0,18000,6,1814,1,1125000.0,2022,5,1
19,1248.0,1,1,40000,6,1850,1,750000.0,2019,5,1
1,2979.0,4,0,32500,11,2041,3,7998999.999999999,2021,2,0
19,1373.0,4,0,73627,6,386,1,475000.0,2016,5,1
1,1998.0,4,0,37501,11,1911,1,5100000.0,2022,5,0
19,1248.0,1,1,94000,6,1375,1,800000.0,2019,5,1
9,1497.0,4,1,81234,6,243,3,575000.0,2019,7,1
19,1248.0,1,0,81000,6,1840,1,600000.0,2016,5,1
19,1248.0,1,0,86000,6,1591,1,590000.0,2017,5,1
9,1497.0,4,0,41106,6,440,1,790000.0,2018,5,0
10,1197.0,4,0,100155,6,852,1,354000.0,2016,5,1
12,2179.0,1,0,57000,6,1951,1,2100000.0,2015,5,0
10,1197.0,4,1,10000,6,1767,1,1045000.0,2023,5,1
19,796.0,4,1,63000,6,140,1,1045000.0,2005,5,1
19,1248.0,1,0,80000,6,1572,3,375000.0,2013,5,1
21,1332.0,4,0,17000,6,2,1,3600000.0,2021,5,0
19,1197.0,4,1,67266,6,1575,1,575000.0,2020,5,1
10,1582.0,1,1,100000,6,1791,4,415000.00000000006,2014,5,0
9,1497.0,4,0,59000,6,433,1,665000.0,2017,5,1
9,1497.0,4,0,65000,6,433,1,580000.0,2017,5,1
30,1498.0,1,0,87000,6,1210,1,260000.0,2013,5,1
21,2996.0,4,0,24000,6,788,1,8200000.0,2024,5,0
29,2982.0,1,0,163000,6,772,1,1490000.0,2015,7,1
18,1198.0,1,1,100000,6,1011,3,300000.0,2016,6,1
10,1197.0,4,2,63000,6,842,1,515000.00000000006,2019,5,0
10,1197.0,4,0,10000,6,2100,1,720000.0,2023,5,1
19,1197.0,4,1,20000,6,255,1,540000.0,2021,5,1
27,999.0,4,1,70000,6,1059,1,1000000.0,2022,5,1
21,1991.0,4,0,30001,11,725,1,4450000.0,2019,5,0
22,1998.0,4,0,16000,11,463,1,3000000.0,2017,5,0
28,1199.0,4,0,20000,6,1235,1,800000.0,2022,5,1
19,1197.0,4,0,76000,6,254,3,550000.0,2019,5,0
8,1388.0,4,1,120000,6,742,4,550000.0,2007,5,1
10,1197.0,4,1,120000,6,852,3,265000.0,2014,5,1
18,1461.0,1,1,70000,6,1780,3,265000.0,2012,5,1
10,1197.0,4,0,79801,6,852,1,337000.0,2014,5,1
19,1197.0,4,1,47000,6,250,3,580000.0,2018,5,1
15,1999.0,1,0,63000,6,571,3,5200000.0,2020,7,0
29,2393.0,1,0,148219,6,959,1,1495000.0,2019,7,1
19,1197.0,4,1,80000,6,258,1,490000.00000000006,2021,5,1
8,1498.0,1,1,82000,6,643,1,435000.0,2014,5,1
19,1061.0,4,1,90000,6,1883,3,100000.0,2009,5,1
29,2982.0,1,0,169000,6,771,3,1095000.0,2013,7,0
26,999.0,4,0,44423,6,1027,1,290000.0,2018,5,1
19,998.0,4,1,100000,6,1877,3,340000.0,2016,5,1
9,1498.0,1,1,920000,6,1125,1,435000.0,2014,7,1
0,1984.0,4,0,17000,6,116,1,5700000.0,2023,5,0
29,2982.0,1,1,150000,6,774,3,1200000.0,2014,7,1
1,1998.0,4,0,15000,6,26,1,4500000.0,2021,5,0
10,1582.0,1,0,82000,6,515,1,869999.9999999999,2017,5,1
26,1461.0,1,1,100000,6,585,1,265000.0,2013,5,1
31,2400.0,1,1,120000,6,1943,4,1780000.0,2014,5,0
21,2143.0,1,2,72266,6,10,1,695000.0,2009,5,0
23,2477.0,1,1,1500,6,1199,2,670000.0,2015,7,1
19,1248.0,1,0,65000,6,1561,3,435000.0,2015,5,1
